SUPL,PLANT,S.DOCK,COMP,PLANT,DOCK,Production Routing,PART #,T/C FROM(UNL),T/C TO (UNL),PART DESC,Life Cycle Code,Team Member,Model Name,ORD Method,BvsC REF,KBN,QTY /CONT,V.SHARE FLG[SYS L/O DATE BASIS],V.SHARE VALUE,PC DELIV,PC SAFETY,LS DELIV,LS SAFTY,Safety(PCS),Packaging Type,Part PCS Weight(g),PACK QTY/CONT,Latest Physical Inventory DTE & Time,Create User,Create Date Time,Update User,Update Date Time,V.SHARE GROUP
5875,1,   ,807D,4,43,      ,522180K01000,20260901,99991231,HOLDER  CAB MOUNTINGCUSHION  NO. 1,0,ASSY IMV4   5,520W,1,0,4442,100, ,,0,25,19,30,0,TP331             ,91,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,52219KK01000,20260501,20260630,HOLDER  CAB MOUNTINGCUSHION  NO. 2,0,ASSY IMV4,578W,1,0,289J,100, ,,0,0,38,42,0,TP331             ,97,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,52219KK01000,20260701,20260731,HOLDER  CAB MOUNTINGCUSHION  NO. 2,0,ASSY IMV4,578W,1,0,289J,100, ,,0,0,37,42,0,TP331             ,97,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,52219KK01000,20260801,20260831,HOLDER  CAB MOUNTINGCUSHION  NO. 2,0,ASSY IMV4,578W,1,0,289J,100, ,,0,0,33,28,0,TP331             ,97,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,52219KK01000,20260901,99991231,HOLDER  CAB MOUNTINGCUSHION  NO. 2,0,ASSY IMV4,578W,1,0,289J,100, ,,0,0,38,30,0,TP331             ,97,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,522190K01000,20260501,20260531,HOLDER  CAB MOUNTINGCUSHION  NO. 2,0,ASSY IMV4   5,520W,1,0,4443,100, ,,0,0,38,42,15,TP331             ,95,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,522190K01000,20260701,20260731,HOLDER  CAB MOUNTINGCUSHION  NO. 2,0,ASSY IMV4   5,520W,1,0,4443,100, ,,0,0,37,42,5,TP331             ,95,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,522190K01000,20260801,20260831,HOLDER  CAB MOUNTINGCUSHION  NO. 2,0,ASSY IMV4   5,520W,1,0,4443,100, ,,0,0,33,28,0,TP331             ,95,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,522190K01000,20260901,99991231,HOLDER  CAB MOUNTINGCUSHION  NO. 2,0,ASSY IMV4   5,520W,1,0,4443,100, ,,0,0,38,30,0,TP331             ,95,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,90387T002400,20260501,20260531,COLLAR,0,,579W,1,0,203D,200, ,,0,22,10,42,200,TP331             ,19,200,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,90387T002400,20260601,20260604,COLLAR,0,,579W,1,0,203D,200, ,,0,22,10,42,201,TP331             ,19,200,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,90387T002400,20260605,20260731,COLLAR,0,,579W,1,0,203D,200, ,,0,22,10,42,200,TP331             ,19,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,90387T002400,20260801,20260831,COLLAR,0,,579W,1,0,203D,200, ,,0,22,10,28,0,TP331             ,19,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5875,1,   ,807D,4,43,      ,90387T002400,20260901,99991231,COLLAR,0,,579W,1,0,203D,200, ,,0,25,10,30,200,TP331             ,19,200,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00300,20211001,99991231,PVM (OUTER MIRROR CAMERA LH WITH W/H SET,0,,757W,1,0,897K,6, ,,29,10,29,24,0,TP331             ,0,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00400,20240109,99991231,PVM  (RR CAMERA SET),0,,757W PIO,1,0,898K,14, ,,33,0,33,10,0,TP331             ,0,14,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00500,20240109,99991231,PVM  WIRE HARNESS (IP) SET,0,,757W PIO,1,0,899K,5, ,,33,0,33,10,0,TP332             ,0,5,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00C00,20240109,99991231,PVM  ECU ASSY,0,,757W PIO,1,0,906K,6, ,,33,0,33,10,0,TP332             ,0,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00N00,20211001,99991231,PVM  WH (OUTER MIRROR CAMERA LH) SET,0,,757W,1,0,914K,10, ,,29,10,29,24,0,TP332             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00R00,20240109,99991231,PVM SWITCH SET,0,,757W PIO,1,0,915K,60, ,,33,0,33,10,0,TP331             ,0,60,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00200,20211001,99991231,PVM (OUTER MIRROR CAMERA RH WITH W/H SET,0,,757W,1,0,908K,6, ,,29,10,29,24,0,TP331             ,0,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00600,20240109,99991231,PVM  WIRE HARNESS (FLOOR SET),0,,757W PIO,1,0,900K,10, ,,33,0,33,10,0,TP332             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00700,20240109,99991231,PVM  WIRE HARNESS (BACK DOOR) SET,0,,757W PIO,1,0,901K,10, ,,33,0,33,10,0,TP332             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5562,1,   ,807D,4,43,      ,P56340K00800,20211001,99991231,PVM  WH (OUTER MIRROR CAMERA RH) SET,0,,757W,1,0,902K,10, ,,29,10,29,24,0,TP332             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5565,1,   ,807D,4,43,      ,28899VT02000,20260501,20260531,INSULATOR  BATTERY,0,,874W,1,0,620F,12, ,,0,32,18,42,0,TP343             ,109,12,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5565,1,   ,807D,4,43,      ,28899VT02000,20260601,20260731,INSULATOR  BATTERY,0,,874W,1,0,620F,12, ,,0,32,18,42,12,TP343             ,109,12,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5565,1,   ,807D,4,43,      ,28899VT02000,20260801,99991231,INSULATOR  BATTERY,0,,874W,1,0,620F,12, ,,0,32,18,28,0,TP343             ,109,12,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5567,1,   ,807D,4,43,      ,71139VT220C0,20260501,20260531,COVER  FR SEAT LEG,0,,874W,1,0,621F,6, ,,0,29,15,42,3,TP342             ,0,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5567,1,   ,807D,4,43,      ,71139VT220C0,20260601,20260604,COVER  FR SEAT LEG,0,,874W,1,0,621F,6, ,,0,29,15,42,8,TP342             ,0,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5567,1,   ,807D,4,43,      ,71139VT220C0,20260605,20260731,COVER  FR SEAT LEG,0,,874W,1,0,621F,6, ,,0,29,15,42,1,TP342             ,0,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,842230K02000,20260501,20260731,SWITCH  TRANSFER POSITION,0,,578W,1,0,922H,20, ,,0,10,9,42,0,TP331             ,62,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,842230K02000,20260801,20260831,SWITCH  TRANSFER POSITION,0,,578W,1,0,922H,20, ,,0,10,9,28,0,TP331             ,62,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,842230K02000,20260901,99991231,SWITCH  TRANSFER POSITION,0,,578W,1,0,922H,20, ,,0,11,9,30,0,TP331             ,62,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K23000,20210702,99991231,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,783K,70, ,,30,10,30,10,0,TP331             ,21,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K25000,20210702,99991231,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,784K,70, ,,30,10,30,25,0,TP331             ,22,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K29000,20210702,99991231,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,785K,70, ,,30,10,30,25,0,TP331             ,22,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K35000,20260501,20260731,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,786K,70, ,,0,10,9,42,0,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K35000,20260801,20260831,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,786K,70, ,,0,10,9,28,70,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K35000,20260901,99991231,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,786K,70, ,,0,11,9,30,70,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K36000,20260501,20260531,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,787K,70, ,,0,11,9,41,70,TP331             ,21,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K36000,20260601,20260630,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,787K,70, ,,0,10,9,42,29,TP331             ,21,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K36000,20260701,20260731,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,787K,70, ,,0,10,9,42,70,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K36000,20260801,20260831,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,787K,70, ,,0,10,9,28,1,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K36000,20260901,99991231,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,787K,70, ,,0,11,9,30,0,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K37000,20260501,20260531,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,788K,70, ,,0,11,9,41,34,TP331             ,22,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K37000,20260601,20260630,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,788K,70, ,,0,10,9,42,3,TP331             ,22,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K37000,20260701,20260731,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,788K,70, ,,0,10,9,42,30,TP331             ,22,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K37000,20260801,20260831,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,788K,70, ,,0,10,9,28,70,TP331             ,22,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K37000,20260901,99991231,SWITCH ASSY  COMBINATION,0,,757W 645B,1,0,788K,70, ,,0,11,9,30,0,TP331             ,22,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K51000,20260501,20260630,SWITCH ASSY  COMBINATION,0,,824W 867B,1,0,5677,70, ,,0,32,18,41,0,TP331             ,22,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K51000,20260701,20260731,SWITCH ASSY  COMBINATION,0,,824W 867B,1,0,5677,70, ,,0,32,18,42,1,TP331             ,22,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K51000,20260801,20260831,SWITCH ASSY  COMBINATION,0,,824W 867B,1,0,5677,70, ,,0,32,18,28,16,TP331             ,22,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K51000,20260901,99991231,SWITCH ASSY  COMBINATION,0,,824W 867B,1,0,5677,70, ,,0,34,18,30,0,TP331             ,22,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K54000,20260501,20260731,SWITCH ASSY  COMBINATION,0,,824W 867B,1,0,5678,70, ,,0,32,18,42,0,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K54000,20260801,20260831,SWITCH ASSY  COMBINATION,0,,824W 867B,1,0,5678,70, ,,0,32,18,28,0,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K54000,20260901,99991231,SWITCH ASSY  COMBINATION,0,,824W 867B,1,0,5678,70, ,,0,34,18,30,0,TP331             ,21,70,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5941,1,   ,807D,4,43,      ,849700K56000,20260501,20260630,SWITCH ASSY  COMBINATION,0,,824W 867B,1,0,5679,70, ,,0,32,7,42,70,TP331             ,22,70,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53293YP19000,20210702,99991231,DEFLECTOR  RADIATOR SIDE  RH,0,,757W 645B,1,0,966K,5, ,,30,10,30,25,0,TP463             ,363,5,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294KK01000,20200801,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,579W,1,0,357C,8, ,,24,10,24,8,0,TP574             ,259,8,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294KK08000,20200702,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,578W,1,0,313H,8, ,,23,10,23,7,0,TP574             ,259,8,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294KK14000,20230101,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,579W,1,0,358C,8, ,,37,10,37,27,0,TP574             ,212,8,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294KK15000,20200402,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,578W,1,0,314H,8, ,,26,10,26,23,0,TP574             ,264,8,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294KK16000,20210702,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,579W,1,0,359C,8, ,,30,10,30,25,0,TP574             ,265,8,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294KK26000,20210702,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,757W 645B,1,0,459K,8, ,,30,10,30,25,0,TP464             ,376,8,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,F,FP1,807D,4,43,      ,55433VT020C0,20260605,20260731,PANEL  INSTRUMENT PANEL FINISH  LWR NO.2,0,,874W,1,0,728E,2, ,,0,5,15,42,1,TP464             ,749,2,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294KK27000,20210702,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,757W 645B,1,0,460K,8, ,,30,10,30,10,0,TP464             ,341,8,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294YP10000,20210702,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,758W 645B,1,0,287E,5, ,,30,10,30,25,0,TP463             ,297,5,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294YP11000,20210602,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,758W 645B,1,0,288E,5, ,,30,10,30,25,0,TP463             ,307,5,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53294YP19000,20210702,99991231,DEFLECTOR  RADIATOR SIDE  LH,0,,757W 645B,1,0,967K,5, ,,30,10,30,25,0,TP463             ,366,5,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53298KK03000,20210702,99991231,SEAL  RADIATOR SIDE DEFLECTOR  RH,0,,757W 645B,1,0,462K,40, ,,30,10,30,25,0,TP332             ,20,40,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,53299KK03000,20210702,99991231,SEAL  RADIATOR SIDE DEFLECTOR  LH,0,,757W 645B,1,0,463K,40, ,,30,10,30,25,0,TP332             ,19,40,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,   ,807D,4,43,      ,55406KK22000,20220801,99991231,PANEL SUB-ASSY  INSTR CSTR FIN  LWR CTR,0,,578W,1,0,380H,12, ,,26,10,26,23,0,TP392             ,177,12,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK07000,20260701,20260731,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,757W 645B,1,0,450K,6, ,,0,0,37,42,0,TP392             ,140,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK07000,20260801,20260831,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,757W 645B,1,0,450K,6, ,,0,0,33,28,0,TP392             ,140,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK07000,20260901,99991231,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,757W 645B,1,0,450K,6, ,,0,0,38,30,0,TP392             ,140,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK08000,20260501,20260630,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,578W,1,0,376H,6, ,,0,0,38,42,0,TP392             ,172,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK08000,20260701,20260731,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,578W,1,0,376H,6, ,,0,0,37,42,0,TP392             ,172,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK08000,20260801,20260831,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,578W,1,0,376H,6, ,,0,0,33,28,0,TP392             ,172,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK08000,20260901,99991231,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,578W,1,0,376H,6, ,,0,0,38,30,0,TP392             ,172,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK09000,20260501,20260531,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,757W 645B,1,0,451K,6, ,,0,0,34,41,6,TP392             ,140,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK09000,20260601,20260630,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,757W 645B,1,0,451K,6, ,,0,0,38,42,6,TP392             ,140,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,LP1,807D,4,43,      ,55405KK09000,20260701,20260731,PANEL SUB-ASSY  INSTR CSTR FINISH  CTR,0,,757W 645B,1,0,451K,6, ,,0,0,37,42,0,TP392             ,140,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,55434VT050C0,20260605,20260731,PANEL  INSTRUMENT PANEL FINISH  LWR CTR,0,,874W,1,0,697E,3, ,,0,32,28,42,1,TP392             ,389,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,55434VT050C0,20260801,20260831,PANEL  INSTRUMENT PANEL FINISH  LWR CTR,0,,874W,1,0,697E,3, ,,0,32,28,28,1,TP392             ,389,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,55434VT050C0,20260901,99991231,PANEL  INSTRUMENT PANEL FINISH  LWR CTR,0,,874W,1,0,697E,3, ,,0,34,28,30,1,TP392             ,389,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,55549KK01000,20260501,20260531,COVER  INSTRUMENT PANEL HOLE  NO.2,0,,578W,1,0,393H,45, ,,0,32,20,42,20,TP331             ,8,45,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,55549KK01000,20260601,20260630,COVER  INSTRUMENT PANEL HOLE  NO.2,0,,578W,1,0,393H,45, ,,0,32,20,42,45,TP331             ,8,45,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,55549KK01000,20260701,20260731,COVER  INSTRUMENT PANEL HOLE  NO.2,0,,578W,1,0,393H,45, ,,0,32,20,42,0,TP331             ,8,45,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,55549KK01000,20260801,20260831,COVER  INSTRUMENT PANEL HOLE  NO.2,0,,578W,1,0,393H,45, ,,0,32,20,28,0,TP331             ,8,45,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,55549KK01000,20260901,99991231,COVER  INSTRUMENT PANEL HOLE  NO.2,0,,578W,1,0,393H,45, ,,0,34,18,30,0,TP331             ,8,45,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,64766KK010C0,20260501,20260630,COVER  QUARTER TRIM JACK,0,,578W,1,0,473H,15, ,,0,0,38,42,0,TP464             ,185,15,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,64766KK010C0,20260701,20260731,COVER  QUARTER TRIM JACK,0,,578W,1,0,473H,15, ,,0,0,37,42,0,TP464             ,185,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,64766KK010C0,20260801,20260831,COVER  QUARTER TRIM JACK,0,,578W,1,0,473H,15, ,,0,0,33,28,0,TP464             ,185,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,A,MP1,807D,4,43,      ,64766KK010C0,20260901,99991231,COVER  QUARTER TRIM JACK,0,,578W,1,0,473H,15, ,,0,0,38,30,0,TP464             ,185,15,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,C,LP1,807D,4,43,      ,55470VT020C0,20260501,20260531,GARNISH ASSY  INSTR CLUSTER FINISH PANEL,0,,874W,1,0,704E,3, ,,0,0,38,42,2,TP462             ,560,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,C,LP1,807D,4,43,      ,55470VT020C0,20260601,20260604,GARNISH ASSY  INSTR CLUSTER FINISH PANEL,0,,874W,1,0,704E,3, ,,0,0,38,42,5,TP462             ,560,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,C,LP1,807D,4,43,      ,55470VT020C0,20260605,20260630,GARNISH ASSY  INSTR CLUSTER FINISH PANEL,0,,874W,1,0,704E,3, ,,0,0,38,42,1,TP462             ,560,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,C,LP1,807D,4,43,      ,55470VT020C0,20260701,20260731,GARNISH ASSY  INSTR CLUSTER FINISH PANEL,0,,874W,1,0,704E,3, ,,0,0,37,42,1,TP462             ,560,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,C,LP1,807D,4,43,      ,55470VT020C0,20260801,20260831,GARNISH ASSY  INSTR CLUSTER FINISH PANEL,0,,874W,1,0,704E,3, ,,0,0,33,28,0,TP462             ,560,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,C,LP1,807D,4,43,      ,55470VT020C0,20260901,99991231,GARNISH ASSY  INSTR CLUSTER FINISH PANEL,0,,874W,1,0,704E,3, ,,0,0,38,30,0,TP462             ,560,3,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,C,LP1,807D,4,43,      ,55470VT020E0,20260501,20260531,GARNISH ASSY  INSTR CLUSTER FINISH PANEL,0,,874W,1,0,705E,3, ,,0,0,38,42,0,TP462             ,560,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,E,FP1,807D,4,43,      ,53162KK03000,20260601,20260630,DEFLECTOR  FR BUMPER STONE  RH,0,,578W,1,0,308H,12, ,,0,0,38,42,3,TP362             ,68,12,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
0003,E,   ,807D,4,43,      ,55606VT02000,20260605,20260731,COVER SUB-ASSY  INSTR PANEL UNDER  NO.1,0,,874W,1,0,725E,6, ,,0,5,30,42,1,TP363             ,107,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
